date,country,country_code,age_group,deaths,source_sheet
2022-12-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-03-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-09-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-05-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-04-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-09-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-05-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-04-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-12-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-06-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-05-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-08-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-10-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-09-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-10-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-10-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-10-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-11-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-11-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-11-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-11-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-01-01,Saint Vincent and the Grenadines,VCT,5 a 14,0,Mundial
2022-02-01,Saint Vincent and the Grenadines,VCT,15 a 64,0,Mundial
2022-02-01,Saint Vincent and the Grenadines,VCT,0 a 4,0,Mundial
2022-02-01,Saint Vincent and the Grenadines,VCT,65+,0,Mundial
2022-02-01,Saint Vincent and the Grenadines,VCT,5 a 14,0,Mundial
2022-03-01,Saint Vincent and the Grenadines,VCT,15 a 64,0,Mundial
2022-04-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-03-01,Saint Vincent and the Grenadines,VCT,0 a 4,0,Mundial
2022-08-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-12-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-03-01,Saint Helena,SHN,15 a 64,0,Mundial
2022-01-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-12-01,Saint Helena,SHN,65+,0,Mundial
2022-03-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-01-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-06-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-02-01,Saint Helena,SHN,15 a 64,0,Mundial
2022-05-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-01-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-07-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-11-01,Saint Helena,SHN,5 a 14,0,Mundial
2022-06-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-02-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-07-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-06-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-02-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-08-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-07-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-03-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-09-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-01-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-07-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-03-01,Iran (Islamic Republic of),IRN,5 a 14,0,Mundial
2022-12-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-02-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-08-01,Iran (Islamic Republic of),IRN,15 a 64,0,Mundial
2022-04-01,Iran (Islamic Republic of),IRN,0 a 4,0,Mundial
2022-02-01,Iran (Islamic Republic of),IRN,65+,0,Mundial
2022-05-01,Saint Helena,SHN,65+,0,Mundial
2022-04-01,Saint Vincent and the Grenadines,VCT,15 a 64,0,Mundial
2022-04-01,Saint Vincent and the Grenadines,VCT,65+,0,Mundial
2022-11-01,Barbados,BRB,0 a 4,0,Mundial
2022-07-01,Bahrain,BHR,0 a 4,0,Mundial
2022-03-01,Barbados,BRB,5 a 14,0,Mundial
2022-07-01,Barbados,BRB,5 a 14,0,Mundial
2022-08-01,Barbados,BRB,65+,0,Mundial
2022-10-01,Bahrain,BHR,65+,3,Mundial
2022-12-01,Barbados,BRB,5 a 14,0,Mundial
2022-10-01,Bahrain,BHR,5 a 14,0,Mundial
2022-03-01,Barbados,BRB,65+,0,Mundial
2022-06-01,Bahrain,BHR,65+,6,Mundial
2022-08-01,Barbados,BRB,15 a 64,0,Mundial
2022-10-01,Barbados,BRB,0 a 4,0,Mundial
2022-10-01,Bahrain,BHR,15 a 64,4,Mundial
2022-09-01,Bahrain,BHR,5 a 14,0,Mundial
2022-04-01,Barbados,BRB,5 a 14,0,Mundial
2022-04-01,Bahrain,BHR,15 a 64,2,Mundial
2022-08-01,Barbados,BRB,5 a 14,0,Mundial
2022-12-01,Bahrain,BHR,65+,2,Mundial
2022-10-01,Barbados,BRB,5 a 14,0,Mundial
2022-04-01,Barbados,BRB,65+,0,Mundial
2022-09-01,Barbados,BRB,15 a 64,0,Mundial
2022-11-01,Barbados,BRB,15 a 64,0,Mundial
2022-07-01,Barbados,BRB,0 a 4,0,Mundial
2022-09-01,Barbados,BRB,5 a 14,0,Mundial
2022-09-01,Bahrain,BHR,65+,3,Mundial
2022-08-01,Bahrain,BHR,15 a 64,0,Mundial
2022-03-01,Bahrain,BHR,5 a 14,0,Mundial
2022-11-01,Bahrain,BHR,65+,8,Mundial
2022-03-01,Saint Vincent and the Grenadines,VCT,5 a 14,0,Mundial
2022-07-01,Barbados,BRB,65+,0,Mundial
2022-02-01,Barbados,BRB,65+,0,Mundial
2022-03-01,Saint Vincent and the Grenadines,VCT,65+,0,Mundial
2022-07-01,Saint Vincent and the Grenadines,VCT,0 a 4,0,Mundial
2022-04-01,Saint Vincent and the Grenadines,VCT,0 a 4,0,Mundial
2022-01-01,Saint Vincent and the Grenadines,VCT,15 a 64,0,Mundial
2022-07-01,Saint Vincent and the Grenadines,VCT,5 a 14,0,Mundial
2022-04-01,Saint Vincent and the Grenadines,VCT,5 a 14,0,Mundial
2022-01-01,Saint Vincent and the Grenadines,VCT,0 a 4,0,Mundial
2022-01-01,Saint Vincent and the Grenadines,VCT,65+,0,Mundial
2022-08-01,Saint Vincent and the Grenadines,VCT,0 a 4,0,Mundial
2022-07-01,Saint Vincent and the Grenadines,VCT,15 a 64,0,Mundial
2022-05-01,Saint Vincent and the Grenadines,VCT,15 a 64,0,Mundial
2022-05-01,Saint Vincent and the Grenadines,VCT,0 a 4,0,Mundial
2022-09-01,Saint Vincent and the Grenadines,VCT,0 a 4,0,Mundial
2022-02-01,"United Kingdom, Wales",X10,15 a 64,0,Mundial
2022-07-01,Saint Vincent and the Grenadines,VCT,65+,0,Mundial
2022-05-01,Saint Vincent and the Grenadines,VCT,5 a 14,0,Mundial
2022-06-01,Saint Vincent and the Grenadines,VCT,15 a 64,0,Mundial
2022-04-01,"United Kingdom, Wales",X10,15 a 64,0,Mundial
2022-07-01,Bahrain,BHR,65+,12,Mundial
2022-10-01,Saint Vincent and the Grenadines,VCT,65+,0,Mundial
2022-01-01,"United Kingdom, Wales",X10,5 a 14,0,Mundial
2022-06-01,Barbados,BRB,65+,0,Mundial
2022-02-01,Barbados,BRB,5 a 14,0,Mundial
2022-01-01,Barbados,BRB,15 a 64,0,Mundial
2022-06-01,Barbados,BRB,15 a 64,0,Mundial
2022-10-01,Barbados,BRB,15 a 64,0,Mundial
2022-11-01,Bahrain,BHR,15 a 64,2,Mundial
2022-07-01,Barbados,BRB,15 a 64,0,Mundial
2022-08-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2022-11-01,International conveyance (ICKIRIBATI),XXI,5 a 14,0,Mundial
2022-03-01,International conveyance (ICKIRIBATI),XXI,0 a 4,0,Mundial
2022-11-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2022-07-01,American Samoa,ASM,65+,0,Mundial
2022-11-01,American Samoa,ASM,65+,0,Mundial
2022-10-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-11-01,Wallis and Futuna,WLF,65+,0,Mundial
2022-08-01,Andorra,AND,65+,0,Mundial
2022-11-01,Andorra,AND,0 a 4,0,Mundial
2022-11-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-09-01,Andorra,AND,0 a 4,0,Mundial
2022-06-01,Bhutan,BTN,15 a 64,0,Mundial
2022-12-01,Andorra,AND,15 a 64,0,Mundial
2022-06-01,Bhutan,BTN,5 a 14,0,Mundial
2022-07-01,American Samoa,ASM,15 a 64,0,Mundial
2022-11-01,Holy See,VAT,0 a 4,0,Mundial
2022-10-01,Holy See,VAT,0 a 4,0,Mundial
2022-06-01,Bhutan,BTN,65+,0,Mundial
2022-11-01,Holy See,VAT,15 a 64,0,Mundial
2022-09-01,Holy See,VAT,15 a 64,0,Mundial
2022-10-01,Holy See,VAT,65+,0,Mundial
2022-07-01,Bhutan,BTN,5 a 14,0,Mundial
2022-08-01,Holy See,VAT,15 a 64,0,Mundial
2022-10-01,Holy See,VAT,15 a 64,0,Mundial
2022-07-01,Bhutan,BTN,65+,0,Mundial
2022-04-01,Holy See,VAT,65+,0,Mundial
2022-09-01,Holy See,VAT,5 a 14,0,Mundial
2022-04-01,Holy See,VAT,5 a 14,0,Mundial
2022-11-01,Holy See,VAT,65+,0,Mundial
2022-09-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2022-10-01,American Samoa,ASM,0 a 4,0,Mundial
2022-11-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-02-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-12-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-05-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-08-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-02-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-12-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-05-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-09-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-03-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-06-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-09-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-04-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-08-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-12-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-04-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-09-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-05-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-10-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-10-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-11-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-10-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-10-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-02-01,Saint Pierre and Miquelon,SPM,0 a 4,0,Mundial
2022-11-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-06-01,Wallis and Futuna,WLF,65+,0,Mundial
2022-11-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-11-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2022-09-01,Holy See,VAT,0 a 4,0,Mundial
2022-04-01,Holy See,VAT,15 a 64,0,Mundial
2022-09-01,Andorra,AND,5 a 14,0,Mundial
2022-10-01,Bhutan,BTN,15 a 64,0,Mundial
2022-12-01,Holy See,VAT,65+,0,Mundial
2022-04-01,Saint Pierre and Miquelon,SPM,15 a 64,0,Mundial
2022-05-01,Holy See,VAT,5 a 14,0,Mundial
2022-12-01,Holy See,VAT,5 a 14,0,Mundial
2022-05-01,Holy See,VAT,0 a 4,0,Mundial
2022-12-01,Holy See,VAT,0 a 4,0,Mundial
2022-07-01,Saint Pierre and Miquelon,SPM,0 a 4,0,Mundial
2022-01-01,Saint Pierre and Miquelon,SPM,15 a 64,0,Mundial
2022-07-01,Holy See,VAT,0 a 4,0,Mundial
2022-07-01,Saint Pierre and Miquelon,SPM,5 a 14,0,Mundial
2022-01-01,Saint Pierre and Miquelon,SPM,5 a 14,0,Mundial
2022-06-01,Holy See,VAT,65+,0,Mundial
2022-12-01,"United Kingdom, England",X09,15 a 64,0,Mundial
2022-08-01,Saint Pierre and Miquelon,SPM,0 a 4,0,Mundial
2022-06-01,Holy See,VAT,15 a 64,0,Mundial
2022-01-01,Saint Pierre and Miquelon,SPM,65+,0,Mundial
2022-09-01,"United Kingdom, England",X09,65+,0,Mundial
2022-05-01,Holy See,VAT,15 a 64,0,Mundial
2022-09-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-08-01,Saint Pierre and Miquelon,SPM,5 a 14,0,Mundial
2022-02-01,Saint Pierre and Miquelon,SPM,15 a 64,0,Mundial
2022-09-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-09-01,Saint Pierre and Miquelon,SPM,0 a 4,0,Mundial
2022-02-01,Saint Pierre and Miquelon,SPM,5 a 14,0,Mundial
2022-08-01,"United Kingdom, England",X09,65+,0,Mundial
2022-12-01,"United Kingdom, England",X09,65+,0,Mundial
2022-09-01,Saint Pierre and Miquelon,SPM,5 a 14,0,Mundial
2022-12-01,Saint Pierre and Miquelon,SPM,15 a 64,0,Mundial
2022-08-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-06-01,Holy See,VAT,0 a 4,0,Mundial
2022-03-01,Saint Pierre and Miquelon,SPM,0 a 4,0,Mundial
2022-08-01,Holy See,VAT,5 a 14,0,Mundial
2022-03-01,Holy See,VAT,65+,0,Mundial
2022-08-01,Holy See,VAT,0 a 4,0,Mundial
2022-03-01,Holy See,VAT,5 a 14,0,Mundial
2022-11-01,Bhutan,BTN,15 a 64,0,Mundial
2022-07-01,Holy See,VAT,5 a 14,0,Mundial
2022-12-01,Holy See,VAT,15 a 64,0,Mundial
2022-03-01,Holy See,VAT,15 a 64,0,Mundial
2022-05-01,Holy See,VAT,65+,0,Mundial
2022-11-01,Holy See,VAT,5 a 14,0,Mundial
2022-02-01,Holy See,VAT,65+,0,Mundial
2022-04-01,Holy See,VAT,0 a 4,0,Mundial
2022-10-01,Holy See,VAT,5 a 14,0,Mundial
2022-02-01,Holy See,VAT,5 a 14,0,Mundial
2022-03-01,Holy See,VAT,0 a 4,0,Mundial
2022-09-01,Holy See,VAT,65+,0,Mundial
2022-02-01,Holy See,VAT,15 a 64,0,Mundial
2022-12-01,Bhutan,BTN,0 a 4,0,Mundial
2022-02-01,Holy See,VAT,0 a 4,0,Mundial
2022-08-01,Holy See,VAT,65+,0,Mundial
2022-01-01,Holy See,VAT,65+,0,Mundial
2022-01-01,Holy See,VAT,0 a 4,0,Mundial
2022-07-01,Holy See,VAT,65+,0,Mundial
2022-01-01,Holy See,VAT,5 a 14,0,Mundial
2022-11-01,Saint Pierre and Miquelon,SPM,5 a 14,0,Mundial
2022-07-01,Holy See,VAT,15 a 64,0,Mundial
2022-01-01,Holy See,VAT,15 a 64,0,Mundial
2022-06-01,Holy See,VAT,5 a 14,0,Mundial
2022-04-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-12-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-01-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-10-01,"United Kingdom, Scotland",X12,0 a 4,0,Mundial
2022-11-01,"United Kingdom, Scotland",X12,65+,0,Mundial
2022-09-01,American Samoa,ASM,0 a 4,0,Mundial
2022-02-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2022-11-01,"United Kingdom, Scotland",X12,0 a 4,0,Mundial
2022-12-01,American Samoa,ASM,15 a 64,0,Mundial
2022-02-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-09-01,Saint Kitts and Nevis,KNA,65+,0,Mundial
2022-08-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2022-12-01,American Samoa,ASM,0 a 4,0,Mundial
2022-08-01,American Samoa,ASM,65+,0,Mundial
2022-08-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-09-01,Saint Kitts and Nevis,KNA,5 a 14,0,Mundial
2022-03-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2022-12-01,American Samoa,ASM,65+,0,Mundial
2022-09-01,American Samoa,ASM,15 a 64,0,Mundial
2022-08-01,Saint Kitts and Nevis,KNA,15 a 64,0,Mundial
2022-03-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-08-01,American Samoa,ASM,5 a 14,0,Mundial
2022-08-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2022-08-01,Wallis and Futuna,WLF,65+,0,Mundial
2022-03-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2022-04-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-09-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2022-09-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-04-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2022-04-01,Wallis and Futuna,WLF,65+,0,Mundial
2022-12-01,American Samoa,ASM,5 a 14,0,Mundial
2022-12-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-10-01,Saint Kitts and Nevis,KNA,65+,0,Mundial
2022-09-01,"United Kingdom, Scotland",X12,15 a 64,0,Mundial
2022-11-01,Christmas Island,CXR,15 a 64,0,Mundial
2022-01-01,Saint Pierre and Miquelon,SPM,0 a 4,0,Mundial
2022-09-01,American Samoa,ASM,5 a 14,0,Mundial
2022-03-01,Andorra,AND,5 a 14,0,Mundial
2022-05-01,Christmas Island,CXR,5 a 14,0,Mundial
2022-04-01,"United Kingdom, Scotland",X12,65+,0,Mundial
2022-09-01,"United Kingdom, Scotland",X12,5 a 14,0,Mundial
2022-05-01,Andorra,AND,15 a 64,0,Mundial
2022-10-01,Christmas Island,CXR,15 a 64,0,Mundial
2022-08-01,Andorra,AND,15 a 64,0,Mundial
2022-05-01,Christmas Island,CXR,15 a 64,0,Mundial
2022-12-01,Andorra,AND,5 a 14,0,Mundial
2022-06-01,Christmas Island,CXR,0 a 4,0,Mundial
2022-02-01,Andorra,AND,65+,0,Mundial
2022-04-01,Andorra,AND,0 a 4,0,Mundial
2022-07-01,Andorra,AND,15 a 64,0,Mundial
2022-05-01,Christmas Island,CXR,0 a 4,0,Mundial
2022-12-01,Andorra,AND,0 a 4,0,Mundial
2022-02-01,Andorra,AND,5 a 14,0,Mundial
2022-03-01,Andorra,AND,0 a 4,0,Mundial
2022-06-01,Andorra,AND,5 a 14,0,Mundial
2022-12-01,Saint Kitts and Nevis,KNA,5 a 14,0,Mundial
2022-07-01,"United Kingdom, Scotland",X12,15 a 64,0,Mundial
2022-10-01,"United Kingdom, Scotland",X12,15 a 64,0,Mundial
2022-08-01,"United Kingdom, Scotland",X12,15 a 64,0,Mundial
2022-10-01,"United Kingdom, Scotland",X12,65+,0,Mundial
2022-12-01,Saint Kitts and Nevis,KNA,0 a 4,0,Mundial
2022-11-01,"United Kingdom, Scotland",X12,15 a 64,0,Mundial
2022-08-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-09-01,Wallis and Futuna,WLF,65+,0,Mundial
2022-05-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2022-11-01,Saint Kitts and Nevis,KNA,15 a 64,0,Mundial
2022-04-01,Saint Kitts and Nevis,KNA,5 a 14,0,Mundial
2022-09-01,Saint Kitts and Nevis,KNA,0 a 4,0,Mundial
2022-03-01,Saint Kitts and Nevis,KNA,5 a 14,0,Mundial
2022-01-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-01-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-08-01,Saint Kitts and Nevis,KNA,65+,0,Mundial
2022-01-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-03-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-03-01,Saint Kitts and Nevis,KNA,0 a 4,0,Mundial
2022-06-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-02-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-05-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-07-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-02-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-06-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-07-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-03-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-06-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-07-01,Saint Kitts and Nevis,KNA,5 a 14,0,Mundial
2022-08-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-03-01,International conveyance (FESCO),XXF,5 a 14,0,Mundial
2022-07-01,International conveyance (FESCO),XXF,15 a 64,0,Mundial
2022-02-01,Saint Kitts and Nevis,KNA,15 a 64,0,Mundial
2022-09-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-04-01,International conveyance (FESCO),XXF,0 a 4,0,Mundial
2022-07-01,International conveyance (FESCO),XXF,65+,0,Mundial
2022-01-01,Saint Kitts and Nevis,KNA,0 a 4,0,Mundial
2022-04-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2022-06-01,Saint Kitts and Nevis,KNA,15 a 64,0,Mundial
2022-01-01,Saint Kitts and Nevis,KNA,65+,9,Mundial
2022-12-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2022-12-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2022-05-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-10-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2022-11-01,American Samoa,ASM,0 a 4,0,Mundial
2022-12-01,Wallis and Futuna,WLF,65+,0,Mundial
2022-07-01,Saint Kitts and Nevis,KNA,65+,1,Mundial
2022-05-01,Wallis and Futuna,WLF,65+,0,Mundial
2022-10-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2022-08-01,American Samoa,ASM,15 a 64,0,Mundial
2022-08-01,American Samoa,ASM,0 a 4,0,Mundial
2022-12-01,Saint Kitts and Nevis,KNA,65+,0,Mundial
2022-06-01,Saint Kitts and Nevis,KNA,65+,1,Mundial
2022-11-01,Saint Kitts and Nevis,KNA,65+,0,Mundial
2022-06-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2022-05-01,Saint Kitts and Nevis,KNA,0 a 4,0,Mundial
2022-10-01,Wallis and Futuna,WLF,65+,0,Mundial
2022-11-01,Saint Kitts and Nevis,KNA,0 a 4,0,Mundial
2022-04-01,Saint Kitts and Nevis,KNA,0 a 4,0,Mundial
2022-10-01,Saint Pierre and Miquelon,SPM,5 a 14,0,Mundial
2022-10-01,Saint Kitts and Nevis,KNA,15 a 64,0,Mundial
2022-03-01,Saint Kitts and Nevis,KNA,65+,1,Mundial
2022-10-01,Saint Kitts and Nevis,KNA,0 a 4,0,Mundial
2022-02-01,Saint Kitts and Nevis,KNA,65+,4,Mundial
2022-09-01,Saint Kitts and Nevis,KNA,15 a 64,0,Mundial
2022-02-01,Saint Kitts and Nevis,KNA,5 a 14,0,Mundial
2022-08-01,Saint Kitts and Nevis,KNA,5 a 14,0,Mundial
2022-12-01,Saint Kitts and Nevis,KNA,15 a 64,0,Mundial
2022-02-01,Saint Pierre and Miquelon,SPM,65+,0,Mundial
2022-11-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-10-01,Saint Pierre and Miquelon,SPM,15 a 64,0,Mundial
2022-04-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-12-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-10-01,"United Kingdom, England",X09,15 a 64,0,Mundial
2022-03-01,"United Kingdom, England",X09,65+,0,Mundial
2022-12-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-07-01,"United Kingdom, England",X09,65+,0,Mundial
2022-03-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-11-01,"United Kingdom, England",X09,65+,0,Mundial
2022-06-01,"United Kingdom, England",X09,15 a 64,0,Mundial
2022-11-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-02-01,"United Kingdom, England",X09,65+,0,Mundial
2022-10-01,"United Kingdom, England",X09,65+,0,Mundial
2022-05-01,"United Kingdom, England",X09,15 a 64,0,Mundial
2022-10-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-02-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-09-01,"United Kingdom, England",X09,15 a 64,0,Mundial
2022-04-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-06-01,"United Kingdom, England",X09,65+,0,Mundial
2022-01-01,"United Kingdom, England",X09,65+,0,Mundial
2022-08-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-03-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-06-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-01-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-08-01,"United Kingdom, England",X09,15 a 64,0,Mundial
2022-02-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-06-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-07-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-10-01,"United Kingdom, England",X09,5 a 14,0,Mundial
2022-01-01,"United Kingdom, England",X09,0 a 4,0,Mundial
2022-09-01,Colombia,COL,65+,0,Mundial
2022-11-01,"United Kingdom, England",X09,15 a 64,0,Mundial
2022-11-01,Colombia,COL,0 a 4,0,Mundial
2022-09-01,"China, Taiwan",TWN,0 a 4,0,Mundial
2022-12-01,Colombia,COL,5 a 14,0,Mundial
2022-08-01,"China, Taiwan",TWN,65+,0,Mundial
2022-09-01,Colombia,COL,0 a 4,0,Mundial
2022-08-01,"China, Taiwan",TWN,5 a 14,0,Mundial
2022-10-01,Saint Pierre and Miquelon,SPM,0 a 4,0,Mundial
2022-11-01,Colombia,COL,65+,0,Mundial
2022-08-01,"China, Taiwan",TWN,0 a 4,0,Mundial
2022-12-01,"China, Taiwan",TWN,65+,0,Mundial
2022-12-01,"China, Taiwan",TWN,5 a 14,0,Mundial
2022-07-01,"China, Taiwan",TWN,65+,0,Mundial
2022-11-01,"China, Taiwan",TWN,5 a 14,0,Mundial
2022-12-01,"China, Taiwan",TWN,0 a 4,0,Mundial
2022-07-01,"China, Taiwan",TWN,0 a 4,0,Mundial
2022-11-01,"China, Taiwan",TWN,15 a 64,0,Mundial
2022-11-01,"China, Taiwan",TWN,65+,0,Mundial
2022-06-01,"China, Taiwan",TWN,15 a 64,0,Mundial
2022-09-01,Colombia,COL,5 a 14,0,Mundial
2022-10-01,"China, Taiwan",TWN,5 a 14,0,Mundial
2022-10-01,"China, Taiwan",TWN,65+,0,Mundial
2022-04-01,"China, Taiwan",TWN,5 a 14,0,Mundial
2022-10-01,"China, Taiwan",TWN,15 a 64,0,Mundial
